Any,Indicador,Equipament,Valor,Notes_Dades,Notes_Equipament,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Titularitat,TipusGeneral,TipusEquipament,Ambit,Latitud,Longitud
2021,Prestecs_presencials,"Biblioteca Horta - Can Mariner",64816,,,07,Horta-Guinardó,43,Horta,Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.431105502,2.160733590
2021,Prestecs_presencials,"Biblioteca Montbau - Albert Pérez Baró",25627,,,07,Horta-Guinardó,40,Montbau,Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.429553532,2.142195427
2021,Prestecs_presencials,"Biblioteca Les Corts - Miquel Llongueras",42763,,,04,"Les Corts",20,"la Maternitat i Sant Ramon",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.377777960,2.121760828
2021,Prestecs_presencials,"Biblioteca Montserrat Abelló",132258,,"Biblioteca inaugurada el 26 de gener de 2018.",04,"Les Corts",19,"les Corts",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.383722,2.1352722
2021,Prestecs_presencials,"Biblioteca Canyelles",13979,,,08,"Nou Barris",49,Canyelles,Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.443773486,2.164322669
2021,Prestecs_presencials,"Biblioteca Les Roquetes - Rafa Juncadella",27446,,,08,"Nou Barris",50,"les Roquetes",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.445371792,2.177103706
2021,Prestecs_presencials,"Biblioteca Nou Barris",103084,,,08,"Nou Barris",48,"la Guineueta",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.436813681,2.171212448
2021,Prestecs_presencials,"Biblioteca Vilapicina i la Torre Llobeta",75172,,,08,"Nou Barris",44,"Vilapicina i la Torre Llobeta",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.426885098,2.176452383
2021,Prestecs_presencials,"Biblioteca Zona Nord",21636,,,08,"Nou Barris",54,"Torre Baró",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.461237425,2.179875786
2021,Prestecs_presencials,"Biblioteca Bon Pastor",29435,,,09,"Sant Andreu",59,"el Bon Pastor",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.435164144,2.204659876
2021,Prestecs_presencials,"Biblioteca Ignasi Iglésias - Can Fabra",227004,,,09,"Sant Andreu",60,"Sant Andreu",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.434481450,2.190871493
2021,Prestecs_presencials,"Biblioteca La Sagrera - Marina Clotet",45844,,,09,"Sant Andreu",61,"la Sagrera",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.425875519,2.193764263
2021,Prestecs_presencials,"Biblioteca Trinitat Vella - José Barbero",16164,,,09,"Sant Andreu",57,"la Trinitat Vella",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.449283144,2.190748711
2021,Prestecs_presencials,"Biblioteca Camp de l'Arpa - Caterina Albert",88881,,,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.415766234,2.182280785
2021,Prestecs_presencials,"Biblioteca El Clot - Josep Benet",66669,,,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.4019532,2.188806
2021,Prestecs_presencials,"Biblioteca Poblenou - Manuel Arranz",109071,,,10,"Sant Martí",68,"el Poblenou",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.401373426,2.204525705
2021,Prestecs_presencials,"Biblioteca Ramon d'Alòs-Moner",17283,,,10,"Sant Martí",70,"el Besòs i el Maresme",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.416309274,2.211483280
2021,Prestecs_presencials,"Biblioteca Sant Martí de Provençals",29442,,"Aquesta biblioteca va tancar definitivament el 18/12/2021.",10,"Sant Martí",72,"Sant Martí de Provençals",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.416623960,2.198564569
2021,Prestecs_presencials,"Biblioteca Xavier Benguerel",81545,,,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.392407385,2.197710107
2021,Prestecs_presencials,"Biblioteca Francesc Candel",59698,,,03,Sants-Montjuïc,13,"la Marina de Port",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.361777512,2.136276613
2021,Prestecs_presencials,"Biblioteca Poble Sec - Francesc Boix",37732,,,03,Sants-Montjuïc,11,"el Poble Sec",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.373921824,2.164025015
2021,Prestecs_presencials,"Biblioteca Vapor Vell",141846,,,03,Sants-Montjuïc,18,Sants,Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.376897256,2.134733614
2021,Prestecs_presencials,"Biblioteca Clarà",39683,,,05,"Sarrià-Sant Gervasi",24,"les Tres Torres",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.399909399,2.129455802
2021,Prestecs_presencials,"Biblioteca Collserola - Josep Miracle",18705,,,05,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.415359022,2.102528700
2021,Prestecs_presencials,"Biblioteca Sant Gervasi - Joan Maragall",91048,,,05,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.4059495,2.136064
2021,Prestecs_virtuals,"Biblioteca Barceloneta - La Fraternitat",2105,,,01,"Ciutat Vella",03,"la Barceloneta",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.379201005,2.188854072
2021,Prestecs_virtuals,"Biblioteca Francesca Bonnemaison",11421,,,01,"Ciutat Vella",04,"Sant Pere, Santa Caterina i la Ribera",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.386936575,2.175789976
2021,Prestecs_virtuals,"Biblioteca Gòtic - Andreu Nin",1853,,,01,"Ciutat Vella",02,"el Barri Gòtic",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.378730324,2.175978504
2021,Prestecs_virtuals,"Biblioteca Sant Pau - Santa Creu",19344,,,01,"Ciutat Vella",01,"el Raval",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.381057326,2.169793857
2021,Prestecs_virtuals,"Bibl. Esquerra de l'Eixample - Agustí Centelles",14038,,,02,Eixample,09,"la Nova Esquerra de l'Eixample",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.3864488,2.1527896
2021,Prestecs_virtuals,"Bibl. Sagrada Família - J. M. Ainaud de Lasarte",16897,,,02,Eixample,06,"la Sagrada Família",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.4055771,2.176118
2021,Prestecs_virtuals,"Biblioteca Fort Pienc",8921,,,02,Eixample,05,"el Fort Pienc",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.395555185,2.182447586
2021,Prestecs_virtuals,"Biblioteca Joan Miró",22049,,,02,Eixample,09,"la Nova Esquerra de l'Eixample",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.378816801,2.149230361
2021,Prestecs_virtuals,"Biblioteca Sant Antoni - Joan Oliver",6776,,,02,Eixample,10,"Sant Antoni",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.377384776,2.162778079
2021,Prestecs_virtuals,"Biblioteca Sofia Barat",11525,,,02,Eixample,07,"la Dreta de l'Eixample",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.394674294,2.171504480
2021,Prestecs_virtuals,"Bibl. Vallcarca i els Penitents - M. Antonieta Cot",1179,,,06,Gràcia,28,"Vallcarca i els Penitents",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.420008234,2.139657303
2021,Prestecs_virtuals,"Biblioteca Jaume Fuster",27057,,,06,Gràcia,28,"Vallcarca i els Penitents",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.407459888,2.149757498
2021,Prestecs_virtuals,"Biblioteca Vila de Gràcia",25372,,,06,Gràcia,31,"la Vila de Gràcia",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.401467067,2.158213802
2021,Prestecs_virtuals,"Biblioteca El Carmel - Juan Marsé",3805,,,07,Horta-Guinardó,37,"el Carmel",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.421104560,2.155286623
2021,Prestecs_virtuals,"Biblioteca Guinardó - Mercè Rodoreda",20871,,,07,Horta-Guinardó,33,"el Baix Guinardó",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.414313258,2.165318095
2021,Prestecs_virtuals,"Biblioteca Horta - Can Mariner",5900,,,07,Horta-Guinardó,43,Horta,Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.431105502,2.160733590
2021,Prestecs_virtuals,"Biblioteca Montbau - Albert Pérez Baró",2228,,,07,Horta-Guinardó,40,Montbau,Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.429553532,2.142195427
2021,Prestecs_virtuals,"Biblioteca Les Corts - Miquel Llongueras",8105,,,04,"Les Corts",20,"la Maternitat i Sant Ramon",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.377777960,2.121760828
2021,Prestecs_virtuals,"Biblioteca Montserrat Abelló",16924,,"Biblioteca inaugurada el 26 de gener de 2018.",04,"Les Corts",19,"les Corts",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.383722,2.1352722
2021,Prestecs_virtuals,"Biblioteca Canyelles",436,,,08,"Nou Barris",49,Canyelles,Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.443773486,2.164322669
2021,Prestecs_virtuals,"Biblioteca Les Roquetes - Rafa Juncadella",932,,,08,"Nou Barris",50,"les Roquetes",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.445371792,2.177103706
2021,Prestecs_virtuals,"Biblioteca Nou Barris",10925,,,08,"Nou Barris",48,"la Guineueta",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.436813681,2.171212448
2021,Prestecs_virtuals,"Biblioteca Vilapicina i la Torre Llobeta",3092,,,08,"Nou Barris",44,"Vilapicina i la Torre Llobeta",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.426885098,2.176452383
2021,Prestecs_virtuals,"Biblioteca Zona Nord",818,,,08,"Nou Barris",54,"Torre Baró",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.461237425,2.179875786
2021,Prestecs_virtuals,"Biblioteca Bon Pastor",559,,,09,"Sant Andreu",59,"el Bon Pastor",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.435164144,2.204659876
2021,Prestecs_virtuals,"Biblioteca Ignasi Iglésias - Can Fabra",16295,,,09,"Sant Andreu",60,"Sant Andreu",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.434481450,2.190871493
2021,Prestecs_virtuals,"Biblioteca La Sagrera - Marina Clotet",879,,,09,"Sant Andreu",61,"la Sagrera",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.425875519,2.193764263
2021,Prestecs_virtuals,"Biblioteca Trinitat Vella - José Barbero",367,,,09,"Sant Andreu",57,"la Trinitat Vella",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.449283144,2.190748711
2021,Prestecs_virtuals,"Biblioteca Camp de l'Arpa - Caterina Albert",12319,,,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.415766234,2.182280785
2021,Prestecs_virtuals,"Biblioteca El Clot - Josep Benet",2834,,,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.4019532,2.188806
2021,Prestecs_virtuals,"Biblioteca Poblenou - Manuel Arranz",7496,,,10,"Sant Martí",68,"el Poblenou",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.401373426,2.204525705
2021,Prestecs_virtuals,"Biblioteca Ramon d'Alòs-Moner",1689,,,10,"Sant Martí",70,"el Besòs i el Maresme",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.416309274,2.211483280
2021,Prestecs_virtuals,"Biblioteca Sant Martí de Provençals",6314,,"Aquesta biblioteca va tancar definitivament el 18/12/2021.",10,"Sant Martí",72,"Sant Martí de Provençals",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.416623960,2.198564569
2021,Prestecs_virtuals,"Biblioteca Xavier Benguerel",9644,,,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.392407385,2.197710107
2021,Prestecs_virtuals,"Biblioteca Francesc Candel",4406,,,03,Sants-Montjuïc,13,"la Marina de Port",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.361777512,2.136276613
2021,Prestecs_virtuals,"Biblioteca Poble Sec - Francesc Boix",6629,,,03,Sants-Montjuïc,11,"el Poble Sec",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.373921824,2.164025015
2021,Prestecs_virtuals,"Biblioteca Vapor Vell",19454,,,03,Sants-Montjuïc,18,Sants,Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.376897256,2.134733614
2021,Prestecs_virtuals,"Biblioteca Clarà",8370,,,05,"Sarrià-Sant Gervasi",24,"les Tres Torres",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.399909399,2.129455802
2021,Prestecs_virtuals,"Biblioteca Collserola - Josep Miracle",876,,,05,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.415359022,2.102528700
2021,Prestecs_virtuals,"Biblioteca Sant Gervasi - Joan Maragall",4705,,,05,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.4059495,2.136064
2021,Usos_Ordinadors,"Biblioteca Barceloneta - La Fraternitat",3134,,,01,"Ciutat Vella",03,"la Barceloneta",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.379201005,2.188854072
2021,Usos_Ordinadors,"Biblioteca Francesca Bonnemaison",8054,,,01,"Ciutat Vella",04,"Sant Pere, Santa Caterina i la Ribera",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.386936575,2.175789976
2021,Usos_Ordinadors,"Biblioteca Gòtic - Andreu Nin",5324,,,01,"Ciutat Vella",02,"el Barri Gòtic",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.378730324,2.175978504
2021,Usos_Ordinadors,"Biblioteca Sant Pau - Santa Creu",8366,,,01,"Ciutat Vella",01,"el Raval",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.381057326,2.169793857
2021,Usos_Ordinadors,"Bibl. Esquerra de l'Eixample - Agustí Centelles",15010,,,02,Eixample,09,"la Nova Esquerra de l'Eixample",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.3864488,2.1527896
2021,Usos_Ordinadors,"Bibl. Sagrada Família - J. M. Ainaud de Lasarte",26400,,,02,Eixample,06,"la Sagrada Família",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.4055771,2.176118
2021,Usos_Ordinadors,"Biblioteca Fort Pienc",2555,,,02,Eixample,05,"el Fort Pienc",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.395555185,2.182447586
2021,Usos_Ordinadors,"Biblioteca Joan Miró",2409,,,02,Eixample,09,"la Nova Esquerra de l'Eixample",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.378816801,2.149230361
2021,Usos_Ordinadors,"Biblioteca Sant Antoni - Joan Oliver",5122,,,02,Eixample,10,"Sant Antoni",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.377384776,2.162778079
2021,Usos_Ordinadors,"Biblioteca Sofia Barat",1062,,,02,Eixample,07,"la Dreta de l'Eixample",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.394674294,2.171504480
2021,Usos_Ordinadors,"Bibl. Vallcarca i els Penitents - M. Antonieta Cot",2090,,,06,Gràcia,28,"Vallcarca i els Penitents",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.420008234,2.139657303
2021,Usos_Ordinadors,"Biblioteca Jaume Fuster",19214,,,06,Gràcia,28,"Vallcarca i els Penitents",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.407459888,2.149757498
2021,Usos_Ordinadors,"Biblioteca Vila de Gràcia",4339,,,06,Gràcia,31,"la Vila de Gràcia",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.401467067,2.158213802
2021,Usos_Ordinadors,"Biblioteca El Carmel - Juan Marsé",3533,,,07,Horta-Guinardó,37,"el Carmel",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.421104560,2.155286623
2021,Usos_Ordinadors,"Biblioteca Guinardó - Mercè Rodoreda",10871,,,07,Horta-Guinardó,33,"el Baix Guinardó",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.414313258,2.165318095
2021,Usos_Ordinadors,"Biblioteca Horta - Can Mariner",3990,,,07,Horta-Guinardó,43,Horta,Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.431105502,2.160733590
2021,Usos_Ordinadors,"Biblioteca Montbau - Albert Pérez Baró",1571,,,07,Horta-Guinardó,40,Montbau,Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.429553532,2.142195427
2021,Usos_Ordinadors,"Biblioteca Les Corts - Miquel Llongueras",2943,,,04,"Les Corts",20,"la Maternitat i Sant Ramon",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.377777960,2.121760828
2021,Usos_Ordinadors,"Biblioteca Montserrat Abelló",15210,,"Biblioteca inaugurada el 26 de gener de 2018.",04,"Les Corts",19,"les Corts",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.383722,2.1352722
2021,Usos_Ordinadors,"Biblioteca Canyelles",247,,,08,"Nou Barris",49,Canyelles,Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.443773486,2.164322669
2021,Usos_Ordinadors,"Biblioteca Les Roquetes - Rafa Juncadella",3819,,,08,"Nou Barris",50,"les Roquetes",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.445371792,2.177103706
2021,Usos_Ordinadors,"Biblioteca Nou Barris",10983,,,08,"Nou Barris",48,"la Guineueta",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.436813681,2.171212448
2021,Usos_Ordinadors,"Biblioteca Vilapicina i la Torre Llobeta",4590,,,08,"Nou Barris",44,"Vilapicina i la Torre Llobeta",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.426885098,2.176452383
2021,Usos_Ordinadors,"Biblioteca Zona Nord",2965,,,08,"Nou Barris",54,"Torre Baró",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.461237425,2.179875786
2021,Usos_Ordinadors,"Biblioteca Bon Pastor",2454,,,09,"Sant Andreu",59,"el Bon Pastor",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.435164144,2.204659876
2021,Usos_Ordinadors,"Biblioteca Ignasi Iglésias - Can Fabra",33546,,,09,"Sant Andreu",60,"Sant Andreu",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.434481450,2.190871493
2021,Usos_Ordinadors,"Biblioteca La Sagrera - Marina Clotet",2700,,,09,"Sant Andreu",61,"la Sagrera",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.425875519,2.193764263
2021,Usos_Ordinadors,"Biblioteca Trinitat Vella - José Barbero",3186,,,09,"Sant Andreu",57,"la Trinitat Vella",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.449283144,2.190748711
2021,Usos_Ordinadors,"Biblioteca Camp de l'Arpa - Caterina Albert",5771,,,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.415766234,2.182280785
2021,Usos_Ordinadors,"Biblioteca El Clot - Josep Benet",4816,,,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.4019532,2.188806
2021,Usos_Ordinadors,"Biblioteca Poblenou - Manuel Arranz",6523,,,10,"Sant Martí",68,"el Poblenou",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.401373426,2.204525705
2021,Usos_Ordinadors,"Biblioteca Ramon d'Alòs-Moner",1094,,,10,"Sant Martí",70,"el Besòs i el Maresme",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.416309274,2.211483280
2021,Usos_Ordinadors,"Biblioteca Sant Martí de Provençals",840,,"Aquesta biblioteca va tancar definitivament el 18/12/2021.",10,"Sant Martí",72,"Sant Martí de Provençals",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.416623960,2.198564569
2021,Usos_Ordinadors,"Biblioteca Xavier Benguerel",3033,,,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.392407385,2.197710107
2021,Usos_Ordinadors,"Biblioteca Francesc Candel",4902,,,03,Sants-Montjuïc,13,"la Marina de Port",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.361777512,2.136276613
2021,Usos_Ordinadors,"Biblioteca Poble Sec - Francesc Boix",2958,,,03,Sants-Montjuïc,11,"el Poble Sec",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.373921824,2.164025015
2021,Usos_Ordinadors,"Biblioteca Vapor Vell",12110,,,03,Sants-Montjuïc,18,Sants,Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.376897256,2.134733614
2021,Usos_Ordinadors,"Biblioteca Clarà",966,,,05,"Sarrià-Sant Gervasi",24,"les Tres Torres",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.399909399,2.129455802
2021,Usos_Ordinadors,"Biblioteca Collserola - Josep Miracle",259,,,05,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.415359022,2.102528700
2021,Usos_Ordinadors,"Biblioteca Sant Gervasi - Joan Maragall",5707,,,05,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.4059495,2.136064
2021,Visites,"Biblioteca Barceloneta - La Fraternitat",42481,,,01,"Ciutat Vella",03,"la Barceloneta",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.379201005,2.188854072
2021,Visites,"Biblioteca Francesca Bonnemaison",122797,,,01,"Ciutat Vella",04,"Sant Pere, Santa Caterina i la Ribera",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.386936575,2.175789976
2021,Visites,"Biblioteca Gòtic - Andreu Nin",36793,,,01,"Ciutat Vella",02,"el Barri Gòtic",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.378730324,2.175978504
2021,Visites,"Biblioteca Sant Pau - Santa Creu",88982,,,01,"Ciutat Vella",01,"el Raval",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.381057326,2.169793857
2021,Visites,"Bibl. Esquerra de l'Eixample - Agustí Centelles",231235,,,02,Eixample,09,"la Nova Esquerra de l'Eixample",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.3864488,2.1527896
2021,Visites,"Bibl. Sagrada Família - J. M. Ainaud de Lasarte",268244,,,02,Eixample,06,"la Sagrada Família",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.4055771,2.176118
2021,Visites,"Biblioteca Fort Pienc",52575,,,02,Eixample,05,"el Fort Pienc",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.395555185,2.182447586
2021,Visites,"Biblioteca Joan Miró",112960,,,02,Eixample,09,"la Nova Esquerra de l'Eixample",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.378816801,2.149230361
2021,Visites,"Biblioteca Sant Antoni - Joan Oliver",93300,,,02,Eixample,10,"Sant Antoni",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.377384776,2.162778079
2021,Visites,"Biblioteca Sofia Barat",38837,,,02,Eixample,07,"la Dreta de l'Eixample",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.394674294,2.171504480
2021,Visites,"Bibl. Vallcarca i els Penitents - M. Antonieta Cot",30150,,,06,Gràcia,28,"Vallcarca i els Penitents",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.420008234,2.139657303
2021,Visites,"Biblioteca Jaume Fuster",361204,,,06,Gràcia,28,"Vallcarca i els Penitents",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.407459888,2.149757498
2021,Visites,"Biblioteca Vila de Gràcia",164785,,,06,Gràcia,31,"la Vila de Gràcia",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.401467067,2.158213802
2021,Visites,"Biblioteca El Carmel - Juan Marsé",55792,,,07,Horta-Guinardó,37,"el Carmel",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.421104560,2.155286623
2021,Visites,"Biblioteca Guinardó - Mercè Rodoreda",189623,,,07,Horta-Guinardó,33,"el Baix Guinardó",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.414313258,2.165318095
2021,Visites,"Biblioteca Horta - Can Mariner",67777,,,07,Horta-Guinardó,43,Horta,Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.431105502,2.160733590
2021,Visites,"Biblioteca Montbau - Albert Pérez Baró",34455,,,07,Horta-Guinardó,40,Montbau,Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.429553532,2.142195427
2021,Visites,"Biblioteca Les Corts - Miquel Llongueras",48928,,,04,"Les Corts",20,"la Maternitat i Sant Ramon",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.377777960,2.121760828
2021,Visites,"Biblioteca Montserrat Abelló",335269,,"Biblioteca inaugurada el 26 de gener de 2018.",04,"Les Corts",19,"les Corts",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.383722,2.1352722
2021,Visites,"Biblioteca Canyelles",12333,,,08,"Nou Barris",49,Canyelles,Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.443773486,2.164322669
2021,Visites,"Biblioteca Les Roquetes - Rafa Juncadella",18878,,,08,"Nou Barris",50,"les Roquetes",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.445371792,2.177103706
2021,Visites,"Biblioteca Nou Barris",138302,,,08,"Nou Barris",48,"la Guineueta",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.436813681,2.171212448
2021,Visites,"Biblioteca Vilapicina i la Torre Llobeta",89737,,,08,"Nou Barris",44,"Vilapicina i la Torre Llobeta",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.426885098,2.176452383
2021,Visites,"Biblioteca Zona Nord",28918,,,08,"Nou Barris",54,"Torre Baró",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.461237425,2.179875786
2021,Visites,"Biblioteca Bon Pastor",36045,,,09,"Sant Andreu",59,"el Bon Pastor",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.435164144,2.204659876
2021,Visites,"Biblioteca Ignasi Iglésias - Can Fabra",337620,,,09,"Sant Andreu",60,"Sant Andreu",Municipal,"Biblioteques de Barcelona",Biblioteques,Lletres,41.434481450,2.190871493
